TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercentage,PaymentMethod
421,5/4/2025,1170,2015,404,2,0,21.17,Gift Card
422,5/4/2025,1040,2051,403,0,469.28,10.3,Credit Card
423,5/4/2025,1163,2037,403,1,0,20.44,Credit Card
424,5/4/2025,1056,2017,404,1,834.66,28.94,Mobile Payment
425,5/4/2025,1116,2095,403,3,490.79,29.82,Cash
426,5/4/2025,1179,2070,404,1,61.52,7.68,Gift Card
427,5/4/2025,1195,2031,401,3,1695.9,15.33,Gift Card
428,5/4/2025,1135,2090,403,0,0,14.26,Mobile Payment
429,5/4/2025,1144,2014,401,1,443.34,28.93,Credit Card
430,5/4/2025,1146,2068,402,1,2952.86,22.14,Credit Card
431,5/4/2025,1083,2066,404,0,516.06,12.81,Mobile Payment
432,5/4/2025,1174,2026,404,0,423.12,20.58,Mobile Payment
433,5/4/2025,1130,2057,401,3,1747.92,15.92,Credit Card
434,5/4/2025,1033,2065,404,3,0,4.6,Mobile Payment
435,5/4/2025,1144,2007,404,2,933.42,8.46,Cash
436,5/4/2025,1185,2002,404,2,692.8,29.86,Gift Card
437,5/4/2025,1000,2095,402,0,0,5.53,Mobile Payment
438,5/4/2025,1011,2054,403,0,900.51,1.01,Credit Card
439,5/4/2025,1138,2007,401,3,2333.56,27.28,Mobile Payment
440,5/4/2025,1008,2036,404,1,196.18,28.86,Mobile Payment
441,5/4/2025,1196,2017,404,2,741.92,27.46,Cash
442,5/4/2025,1097,2057,404,3,436.98,3.17,Mobile Payment
443,5/4/2025,1020,2087,402,2,637.28,19.11,Credit Card
444,5/4/2025,1030,2022,404,1,604.06,26.17,Credit Card
445,5/4/2025,1186,2028,401,0,2551.76,26.19,Credit Card
446,5/4/2025,1076,2059,404,3,1536.15,20.35,Gift Card
447,5/4/2025,1058,2031,404,2,0,4.65,Credit Card
448,5/4/2025,1039,2035,402,0,899.99,13.1,Gift Card
449,5/4/2025,1008,2084,404,0,845.55,5,Mobile Payment
450,5/4/2025,1061,2026,401,0,423.12,27.33,Cash
451,5/4/2025,1152,2004,404,0,2781.75,6.46,Mobile Payment
452,5/4/2025,1062,2094,401,3,1973.4,16.21,Gift Card
453,5/4/2025,1112,2029,402,0,13.51,10.01,Mobile Payment
454,5/4/2025,1035,2064,403,1,0,22.65,Mobile Payment
455,5/4/2025,1187,2073,403,2,399.54,16.27,Gift Card
456,5/4/2025,1060,2038,402,1,3335.44,8.96,Credit Card
457,5/4/2025,1105,2038,403,0,1853.02,19.51,Mobile Payment
458,5/4/2025,1142,2075,402,3,3903.2,12.18,Cash
459,5/4/2025,1142,2063,401,2,1325.9,0.47,Mobile Payment
460,5/4/2025,1164,2085,404,2,387.44,6.98,Gift Card
461,5/4/2025,1178,2053,404,1,1647.4,22.1,Mobile Payment
462,5/4/2025,1076,2048,402,3,1072.89,23.71,Cash
463,5/4/2025,1061,2028,403,1,1148.29,?,Gift Card
464,5/4/2025,1118,2007,404,3,1750.17,23.99,Cash
465,5/4/2025,1142,2067,402,3,1163.8,7.39,Gift Card
466,5/4/2025,1062,2032,402,2,756.48,18.66,Mobile Payment
467,5/4/2025,1165,2010,404,2,124.54,14.43,Gift Card
468,5/4/2025,1023,2068,402,0,2460.72,3.82,Mobile Payment
469,5/4/2025,1068,2048,401,0,715.26,6.18,Cash
470,5/4/2025,1048,2097,402,3,0,2.63,Gift Card
471,5/4/2025,1053,2042,403,0,167.61,9.71,Gift Card
472,5/4/2025,1054,2024,401,3,372.81,23.3,Gift Card
473,5/4/2025,1062,2089,402,3,1240.56,15.11,Mobile Payment
474,5/4/2025,1061,2070,403,2,27.34,10.9,Credit Card
475,5/4/2025,1097,2059,403,2,0,28.4,Gift Card
476,5/4/2025,1066,2046,404,3,200.58,1.52,Mobile Payment
477,5/4/2025,1025,2092,404,2,771.54,13.94,Gift Card
478,5/4/2025,1052,2047,403,3,334.98,27.72,Credit Card
479,5/4/2025,1011,2072,402,1,756.54,10.23,Credit Card
480,5/4/2025,1004,2033,404,2,0,12.52,
481,5/4/2025,1039,2025,403,1,503.32,25.77,Gift Card
482,5/4/2025,1097,2072,402,3,420.3,0.95,Mobile Payment
483,5/4/2025,1140,2083,403,2,1843.58,21.3,Credit Card
484,5/4/2025,1195,2062,404,3,3096.8,2.06,Gift Card
485,5/4/2025,1043,2093,403,1,1360.69,23.06,Cash
486,5/4/2025,1035,2092,404,1,0,19.27,Credit Card
487,5/4/2025,1138,2082,401,0,533.2,6.93,Gift Card
488,5/4/2025,1019,2085,401,0,484.3,12.65,Mobile Payment
489,5/4/2025,1105,2017,402,0,1391.1,26.48,Cash
490,5/4/2025,1181,2019,401,1,4202.68,21.86,Credit Card
491,5/4/2025,1129,2058,403,0,1333.5,2.12,Gift Card
492,5/4/2025,1158,2081,404,3,2984.88,12.8,Credit Card
493,5/4/2025,1004,2000,404,0,2907.93,15.59,Gift Card
494,5/4/2025,1004,2067,403,2,465.52,10.68,Cash
495,5/4/2025,1004,2064,404,1,1323.18,25.01,Credit Card
496,5/4/2025,1027,2012,402,1,1121.74,12.38,Credit Card
497,5/4/2025,1049,2079,403,2,3802.16,18.9,Mobile Payment
498,5/4/2025,1068,2050,401,2,0,17.57,Gift Card
499,5/4/2025,1103,2058,402,1,600.08,25.9,Cash
500,5/4/2025,1076,2087,401,0,159.32,11.77,Mobile Payment
501,5/4/2025,1023,2051,404,3,351.96,3.03,Cash
502,5/4/2025,1141,2060,401,0,408.38,8.38,Gift Card
503,5/4/2025,1179,2021,401,3,835.41,12.85,Mobile Payment
504,5/4/2025,1111,2082,403,0,0,22.89,Gift Card
505,5/4/2025,1135,2005,402,1,1157.71,7.44,Cash
506,5/4/2025,1177,2072,404,2,1008.72,28.39,Credit Card
507,5/4/2025,1011,2009,403,0,0,24.2,Credit Card
508,5/4/2025,1045,2040,401,1,31.09,16.08,Cash
509,5/4/2025,1150,2018,404,0,1084.52,29.45,Cash
510,5/4/2025,1076,2020,402,3,2254.98,8.75,Mobile Payment
511,5/4/2025,1173,2069,403,3,232.39,15.46,Gift Card
512,5/4/2025,1193,2094,402,0,1480.05,22.98,Mobile Payment
513,5/4/2025,1128,2095,403,0,0,19.79,Mobile Payment
514,5/4/2025,1025,2055,402,0,107.88,7.81,Cash
515,5/4/2025,1087,2077,404,2,449.46,6.69,Cash
516,5/4/2025,1007,2081,403,3,746.22,11.07,Cash
517,5/4/2025,1125,2029,403,3,40.53,0.31,Credit Card
518,5/4/2025,1110,2023,404,0,1879.08,12.13,Credit Card
519,5/4/2025,1197,2079,403,1,855.49,23.35,Cash
520,5/4/2025,1182,2009,401,2,53.05,8.79,Gift Card
521,5/4/2025,1039,2048,402,3,357.63,10.69,Gift Card
522,5/4/2025,1081,2046,401,0,33.43,16.63,Mobile Payment
523,5/4/2025,1001,2039,404,2,2343.46,3.56,Gift Card
524,5/4/2025,1194,2034,401,1,245.11,22.86,Gift Card
525,5/4/2025,1022,2023,404,3,5637.24,2.83,Cash
526,5/4/2025,1142,2071,404,0,615.16,11.64,Credit Card
527,5/4/2025,1006,2011,403,0,1229.22,21.36,Gift Card
528,5/4/2025,1152,2076,403,3,2418.21,10.45,Mobile Payment
529,5/4/2025,1003,2037,404,3,1440.56,18.3,Gift Card
530,5/4/2025,1199,2010,402,1,210.17,25.32,Credit Card
531,5/4/2025,1175,2048,402,1,965.6,11.01,Gift Card
532,5/4/2025,1068,2038,403,3,0,14.63,Cash
533,5/4/2025,1037,2008,402,3,266.36,23.1,Gift Card
534,5/4/2025,1070,2053,403,3,1830.45,1.49,Gift Card
535,5/4/2025,1005,2009,403,2,53.05,17.59,Credit Card
536,5/4/2025,1063,2092,404,1,867.98,20.51,Mobile Payment
537,5/4/2025,1117,2013,402,2,2244.86,26.51,Mobile Payment
538,5/4/2025,1001,2050,403,3,0,19.02,Credit Card
539,5/4/2025,1084,2056,403,3,1574.16,28.09,Credit Card
540,5/4/2025,1166,2076,402,2,0,12.34,Cash
541,5/4/2025,1082,2077,402,3,0,10.22,Credit Card
542,5/4/2025,1080,2022,404,2,1073.89,21.12,Cash
543,5/4/2025,1074,2094,404,1,444.02,3.99,Credit Card
544,5/4/2025,1083,2048,403,3,0,4.5,Credit Card
545,5/4/2025,1093,2014,402,1,221.67,3.41,Cash
546,5/4/2025,1174,2098,401,3,2723.58,21.32,Gift Card
547,5/4/2025,1181,2026,404,2,507.74,24.27,Mobile Payment
548,5/4/2025,1177,2008,404,3,332.95,10.49,Credit Card
549,5/4/2025,1035,2081,403,1,1343.2,28.17,Mobile Payment
550,5/4/2025,1064,2084,402,3,845.55,23.66,Gift Card
551,5/4/2025,1096,2009,404,3,198.93,23.41,Cash
552,5/4/2025,1149,2051,404,0,0,7.12,Mobile Payment
553,5/4/2025,1092,2089,401,0,827.04,4.03,Gift Card
554,5/4/2025,1196,2031,403,1,1526.31,18.44,Credit Card
555,5/4/2025,1165,2078,401,3,142.01,2.17,Gift Card
556,5/4/2025,1192,2042,404,0,1005.66,13.91,Credit Card
557,5/4/2025,1002,2012,403,1,560.87,25.24,Mobile Payment
558,5/4/2025,1130,2095,402,3,1963.16,17.57,Gift Card
559,5/4/2025,1095,2050,404,1,168.1,15.31,Mobile Payment
560,5/4/2025,1088,2003,404,0,385.18,6.79,Mobile Payment
561,5/4/2025,1075,2053,401,0,1830.45,17,Credit Card
562,5/4/2025,1186,2018,403,2,1301.42,10.47,Gift Card
563,5/4/2025,1087,2058,402,3,2667,9.35,Credit Card
564,5/4/2025,1089,2060,401,3,408.38,5.24,Credit Card
565,5/4/2025,1184,2089,404,2,1984.9,22.46,Mobile Payment
566,5/4/2025,1017,2038,401,0,0,15.75,Gift Card
567,5/4/2025,1005,2043,401,1,786.1,10.22,Mobile Payment
568,5/4/2025,1189,2031,402,1,2035.08,17.77,Credit Card
569,5/4/2025,1084,2071,404,3,0,17.63,Mobile Payment
570,5/4/2025,1059,2051,402,1,527.94,3.5,Mobile Payment
571,5/4/2025,1163,2084,404,3,845.55,15.07,Mobile Payment
572,5/4/2025,1007,2094,402,3,493.35,7.55,Mobile Payment
573,5/4/2025,1151,2054,404,0,0,21.65,Mobile Payment
574,5/4/2025,1180,2027,402,2,0,19.02,Cash
575,5/4/2025,1192,2090,401,0,286.56,8.31,Credit Card
576,5/4/2025,1137,2023,403,2,1503.26,17.82,Credit Card
577,5/4/2025,1050,2058,401,2,1066.8,23.45,Cash
578,5/4/2025,1171,2062,403,3,619.36,11.09,Cash
579,5/4/2025,1156,2050,401,2,0,21.66,Cash
580,5/4/2025,1090,2058,402,2,1066.8,18.81,Credit Card
581,5/4/2025,1157,2075,401,1,702.58,0.01,Cash
582,5/4/2025,1080,2015,402,2,1619.93,17.46,Credit Card
583,5/4/2025,1029,2023,403,1,0,7.49,Mobile Payment
584,5/4/2025,1130,2049,404,1,845.86,16.56,Mobile Payment
585,5/4/2025,1147,2049,404,1,845.86,5.08,Credit Card
586,5/4/2025,1124,2081,402,1,2686.39,11.63,Cash
587,5/4/2025,1125,2036,402,1,588.55,28.72,Credit Card
588,5/4/2025,1080,2057,401,2,699.17,17.2,Credit Card
589,5/4/2025,1002,2062,402,1,1114.85,10.65,Gift Card
590,5/4/2025,1098,2071,404,3,1845.48,4.23,Credit Card
591,5/4/2025,1175,2062,404,3,1858.08,5.61,Cash
592,5/4/2025,1125,2021,401,0,1670.82,29.89,Mobile Payment
593,5/4/2025,1194,2028,403,0,637.94,27.73,Gift Card
594,5/4/2025,1070,2028,403,1,0,6.96,Credit Card
595,5/4/2025,1199,2058,404,0,2667,18.91,Cash
596,5/4/2025,1146,2014,403,2,0,26.49,Cash
597,5/4/2025,1138,2096,401,3,2688.72,29.5,Mobile Payment
598,5/4/2025,1139,2027,404,0,258.61,14.5,Credit Card
599,5/4/2025,1188,2083,402,2,1229.06,20.06,Gift Card
600,5/4/2025,1008,2057,403,2,699.17,23.59,Credit Card
601,5/4/2025,1022,2056,401,1,2361.24,8.87,Mobile Payment
602,5/4/2025,1053,2094,403,3,493.35,18.01,Gift Card
603,5/4/2025,1042,2078,402,1,127.81,27.31,Gift Card
604,5/4/2025,1052,2007,403,2,2333.56,17.94,Credit Card
605,5/4/2025,1152,2068,402,2,656.19,28.39,Credit Card
606,5/4/2025,1180,2037,403,2,288.11,25.39,Gift Card
607,5/4/2025,1131,2086,401,1,2414.07,7.77,Credit Card
608,5/4/2025,1192,2052,401,2,0,20.27,Credit Card
609,5/4/2025,1167,2016,402,1,290.72,20.47,Mobile Payment
610,5/4/2025,1037,2091,403,1,0,19.76,Gift Card
611,5/4/2025,1194,2086,404,3,0,23.62,Credit Card
612,5/4/2025,1036,2073,403,3,1997.72,7.82,Credit Card
613,5/4/2025,1096,2057,401,0,1310.94,6.02,Credit Card
614,5/4/2025,1103,2065,403,2,376.27,10.52,Gift Card
615,5/4/2025,1116,2062,403,0,1238.72,9.62,Mobile Payment
616,5/4/2025,1198,2093,401,3,0,18.22,Cash
617,5/4/2025,1162,2085,403,0,0,17.36,Cash
618,5/4/2025,1136,2050,402,3,933.9,16.56,Cash
619,5/4/2025,1054,2063,403,2,441.97,9.65,Mobile Payment
620,5/4/2025,1072,2043,402,3,4367.25,6.42,Gift Card
621,5/4/2025,1087,2087,401,0,637.28,9.65,Credit Card
622,5/4/2025,1025,2080,404,0,3329.04,13.64,Mobile Payment
623,5/4/2025,1031,2020,404,3,1127.49,10.39,Gift Card
624,5/4/2025,1000,2054,402,1,1620.92,17.73,Credit Card
625,5/4/2025,1166,2038,402,2,2223.62,5.61,Gift Card
626,5/4/2025,1023,2083,403,2,1229.06,17.35,Cash
627,5/4/2025,1021,2047,402,0,1674.9,24.37,Mobile Payment
628,5/4/2025,1101,2080,403,1,3745.17,29.87,Gift Card
629,5/4/2025,1109,2083,401,0,768.16,11.51,Credit Card
630,5/4/2025,1000,2027,404,0,517.22,27.07,Gift Card
631,5/4/2025,1033,2075,402,3,780.64,25.84,Gift Card
632,5/4/2025,1002,2001,403,0,824.7,13.08,Credit Card
633,5/4/2025,1108,2088,402,3,3546.75,10.95,Credit Card
634,5/4/2025,1018,2029,404,0,27.02,3.06,Credit Card
635,5/4/2025,1187,2013,401,2,2993.15,1.73,Cash
636,5/4/2025,1094,2038,402,3,926.51,9.99,Mobile Payment
637,5/4/2025,1198,2096,402,1,1814.89,3.68,Gift Card
638,5/4/2025,1017,2067,401,1,523.71,21.29,Cash
639,5/4/2025,1112,2044,402,1,560.47,10.93,Mobile Payment
640,5/4/2025,1105,2078,404,1,383.43,23.73,Credit Card
641,5/4/2025,1022,2012,402,0,623.19,8.01,Cash
642,5/4/2025,1150,2093,404,2,1814.26,23.97,Credit Card
643,5/4/2025,1109,2040,402,1,31.09,4.55,Mobile Payment
644,5/4/2025,1070,2082,401,1,719.82,16.68,Gift Card
645,5/4/2025,1141,2076,403,0,3224.28,20.93,Credit Card
646,5/4/2025,1168,2038,402,1,1667.72,8.45,Cash
647,5/4/2025,1191,2050,403,0,560.34,24.93,Credit Card
648,5/4/2025,1005,2030,404,3,679.88,13.03,Mobile Payment
649,5/4/2025,1028,2030,404,0,509.91,12.4,Credit Card
650,5/4/2025,1135,2001,403,2,989.64,18.33,Credit Card
651,5/4/2025,1033,2049,404,2,751.87,10.92,Credit Card
652,5/4/2025,1139,2087,402,3,0,13.48,Credit Card
653,5/4/2025,1197,2009,401,0,265.24,25.4,Mobile Payment
654,5/4/2025,1003,2033,402,0,836.25,25.2,Credit Card
655,5/4/2025,1015,2050,403,3,560.34,21.14,Credit Card
656,5/4/2025,1108,2089,404,0,413.52,11.38,Cash
657,5/4/2025,1163,2068,402,2,3280.96,21.68,Credit Card
658,5/4/2025,1021,2039,401,1,878.8,19.28,Mobile Payment
659,5/4/2025,1039,2068,403,3,2460.72,7.38,Cash
660,5/4/2025,1150,2081,401,2,1193.95,22.09,Cash
661,5/4/2025,1178,2055,402,0,53.94,5.97,Credit Card
662,5/4/2025,1062,2011,404,0,0,12.67,Cash
663,5/4/2025,1116,2078,401,2,0,21.81,Credit Card
664,5/4/2025,1170,2094,402,0,986.7,2.26,Credit Card
665,5/4/2025,1003,2090,402,0,143.28,21.54,Mobile Payment
666,5/4/2025,1041,2063,403,2,1325.9,13.67,Mobile Payment
667,5/4/2025,1042,2047,402,2,803.95,18.81,Cash
668,5/4/2025,1187,2015,401,2,0,4.62,Cash
669,5/4/2025,1109,2034,401,2,326.81,24.95,Mobile Payment
670,5/4/2025,1182,2073,401,3,499.43,19.12,Credit Card
671,5/4/2025,1116,2065,403,0,470.34,21.08,Credit Card
672,5/4/2025,1127,2072,402,2,1008.72,28.91,Gift Card
673,5/4/2025,1040,2032,401,0,0,5.04,Gift Card
674,5/4/2025,1058,2094,401,0,493.35,7.49,Credit Card
675,5/4/2025,1003,2031,401,3,1695.9,15.46,Cash
676,5/4/2025,1093,2049,402,1,1691.71,13.48,Mobile Payment
677,5/4/2025,1009,2070,404,1,30.76,28.29,Credit Card
678,5/4/2025,1082,2031,404,2,452.24,7.73,Credit Card
679,5/4/2025,1069,2009,403,0,0,20.83,Mobile Payment
680,5/4/2025,1128,2086,401,1,804.69,14.97,Gift Card
681,5/4/2025,1057,2066,401,3,1548.18,16.46,Mobile Payment
682,5/4/2025,1017,2059,403,2,409.64,28.76,Mobile Payment
683,5/4/2025,1083,2011,404,0,1638.96,23.96,Mobile Payment
684,5/4/2025,1094,2025,403,2,223.7,17.49,Gift Card
685,5/4/2025,1189,2079,402,3,3802.16,17.9,Credit Card
686,5/4/2025,1094,2075,404,1,702.58,23.73,Credit Card
687,5/4/2025,1187,2069,402,1,627.45,7.78,Credit Card
688,5/4/2025,1001,2052,401,1,0,4.48,Cash
689,5/4/2025,1138,2044,401,2,166.06,28.99,Gift Card
690,5/4/2025,1000,2097,404,2,1347.36,11.21,Credit Card
691,5/4/2025,1026,2026,402,3,211.56,22.06,Gift Card
692,5/4/2025,1125,2007,402,2,933.42,24.34,Mobile Payment
693,5/4/2025,1023,2005,402,3,1286.34,23.19,Credit Card
694,5/4/2025,1179,2047,404,0,669.96,1.45,Credit Card
695,5/4/2025,1148,2012,402,3,3115.95,8.5,Mobile Payment
696,5/4/2025,1019,2075,401,3,2341.92,16.23,Mobile Payment
697,5/4/2025,1169,2016,402,2,775.25,19.01,Credit Card
698,5/4/2025,1066,2040,404,2,55.26,9.6,Credit Card
699,5/4/2025,1081,2057,403,1,393.28,0.97,Gift Card
700,5/4/2025,1019,2025,402,0,559.24,23.63,Cash
701,5/4/2025,1039,2013,402,3,4676.8,1.04,Mobile Payment
702,5/4/2025,1119,2040,404,0,69.08,17.32,Mobile Payment
703,5/4/2025,1137,2045,402,3,0,2.29,Credit Card
704,5/4/2025,1078,2059,403,0,1536.15,16.24,Gift Card
705,5/4/2025,1023,2020,403,0,0,28.49,Credit Card
706,5/4/2025,1055,2041,402,0,4021.05,5.73,Cash
707,5/4/2025,1182,2031,403,3,1695.9,3.44,Credit Card
708,5/4/2025,1131,2006,403,2,475.2,5.27,Gift Card
709,5/4/2025,1044,2003,404,3,1155.54,24.57,Cash
710,5/4/2025,1142,2095,402,0,2453.95,14.29,Credit Card
711,5/4/2025,1118,2013,402,0,1870.72,18.82,Gift Card
712,5/4/2025,1003,2007,402,1,1050.1,23.54,Mobile Payment
713,5/4/2025,1050,2051,403,0,117.32,24.63,Credit Card
714,5/4/2025,1149,2075,403,0,780.64,21.86,Cash
715,5/4/2025,1005,2008,402,3,466.13,10.44,Credit Card
716,5/4/2025,1032,2011,403,0,409.74,24.75,Gift Card
717,5/4/2025,1010,2059,401,1,921.69,9.88,Credit Card
718,5/4/2025,1146,2055,404,3,0,24,Credit Card
719,5/4/2025,1007,2048,404,1,1287.47,12.37,Gift Card
720,5/4/2025,1090,2027,402,2,413.78,25.47,Mobile Payment
721,5/4/2025,1071,2057,402,0,1310.94,17.29,Cash
722,5/4/2025,1157,2079,402,2,2281.3,12.75,Cash
723,5/4/2025,1127,2052,404,0,2193.78,11.5,Credit Card
724,5/4/2025,1022,2035,404,1,1619.98,19.33,Credit Card
725,5/4/2025,1107,2025,402,0,279.62,5.52,Credit Card
726,5/4/2025,1097,2091,403,3,2717.37,14.95,Credit Card
727,5/4/2025,1139,2062,403,2,1486.46,1.21,Mobile Payment
728,5/4/2025,1099,2034,402,0,408.51,20.87,Credit Card
729,5/4/2025,1081,2076,402,0,2418.21,2.48,Gift Card
730,5/4/2025,1199,2035,401,3,2699.97,27.83,Gift Card
731,5/4/2025,1135,2045,402,1,842.78,27.81,Cash
732,5/4/2025,1025,2031,402,2,904.48,18.92,Gift Card
733,5/4/2025,1136,2094,401,1,0,21.18,Mobile Payment
734,5/4/2025,1147,2049,403,1,3383.42,5.06,Gift Card
735,5/4/2025,1045,2030,403,2,407.93,10.86,Credit Card
736,5/4/2025,1151,2003,403,1,693.32,26.89,Cash
737,5/4/2025,1144,2024,404,2,298.25,13.52,Credit Card
738,5/4/2025,1044,2062,401,0,1238.72,21.42,Credit Card
739,5/4/2025,1014,2029,402,0,13.51,11.5,Cash
740,5/4/2025,1134,2061,401,2,639.74,15.12,Credit Card
741,5/4/2025,1157,2025,402,2,671.09,17.81,Cash
742,5/4/2025,1183,2022,403,0,2684.72,21.91,Credit Card
743,5/4/2025,1005,2018,402,0,542.26,12.34,Cash
744,5/4/2025,1134,2046,401,2,53.49,3.62,Credit Card
745,5/4/2025,1180,2084,404,0,281.85,23.44,Cash
746,5/4/2025,1086,2038,403,1,1667.72,26.8,Cash
747,5/4/2025,1040,2093,404,3,755.94,11.38,Cash
748,5/4/2025,1166,2040,402,2,27.63,3.26,Cash
749,5/4/2025,1057,2085,402,3,1452.9,16.5,Gift Card
750,5/4/2025,1078,2093,403,1,0,3.43,Credit Card
751,5/4/2025,1045,2093,401,3,2267.82,6.5,Cash
752,5/4/2025,1197,2072,401,1,1513.08,10.41,Cash
753,5/4/2025,1154,2040,402,0,69.08,22.94,Mobile Payment
754,5/4/2025,1127,2018,403,0,0,8.6,Gift Card
755,5/4/2025,1060,2044,403,1,934.11,24.79,Gift Card
756,5/4/2025,1162,2011,403,3,1229.22,4.57,Credit Card
757,5/4/2025,1002,2033,402,1,3010.5,11.01,Cash
758,5/4/2025,1177,2008,403,2,159.82,0.8,Cash
759,5/4/2025,1027,2092,401,0,482.21,23.91,Mobile Payment
760,5/4/2025,1098,2056,404,1,944.5,8.06,Mobile Payment
761,5/4/2025,1105,2063,404,2,2209.84,27.2,Gift Card
762,5/4/2025,1139,2048,401,3,357.63,12.26,Gift Card
763,5/4/2025,1147,2083,402,1,691.34,16.74,Mobile Payment
764,5/4/2025,1115,2009,401,2,53.05,0.84,Cash
765,5/4/2025,1005,2040,403,0,103.62,3.75,Mobile Payment
766,5/4/2025,1018,2043,402,3,2620.35,24.1,Credit Card
767,5/4/2025,1041,2093,401,0,755.94,6.39,Gift Card
768,5/4/2025,1086,2076,404,0,0,13.65,Gift Card
769,5/4/2025,1110,2083,402,3,768.16,7.84,Mobile Payment
770,5/4/2025,1040,2006,401,2,0,22.79,Gift Card
771,5/4/2025,1052,2024,404,2,298.25,26.18,Cash
772,5/4/2025,1169,2036,403,1,392.36,18.86,Credit Card
773,5/4/2025,1024,2006,404,3,0,10.25,Gift Card
774,5/4/2025,1039,2006,403,0,198,15.63,Credit Card
775,5/4/2025,1109,2011,403,3,1638.96,2.21,Cash
776,5/4/2025,1051,2012,401,1,1121.74,11.13,Mobile Payment
777,5/4/2025,1043,2081,403,0,746.22,19.57,Mobile Payment
778,5/4/2025,1121,2014,403,3,985.2,3.16,Gift Card
779,5/4/2025,1120,2062,403,0,2477.44,,Credit Card
780,5/4/2025,1164,2069,404,1,0,12.75,Credit Card
781,5/4/2025,1094,2048,403,1,321.87,3.32,Credit Card
782,5/4/2025,1114,2005,403,3,428.78,22.47,Gift Card
783,5/4/2025,1119,2033,402,2,1338,13.32,Mobile Payment
784,5/4/2025,1144,2007,402,0,1166.78,22.03,Gift Card
785,5/4/2025,1021,2085,403,3,0,4.36,Mobile Payment
786,5/4/2025,1193,2075,402,0,1561.28,6.63,Credit Card
787,5/4/2025,1099,2066,404,3,0,15.76,Cash
788,5/4/2025,1146,2030,404,2,543.9,17.93,Mobile Payment
789,5/4/2025,1020,2050,401,1,168.1,21.95,Credit Card
790,5/4/2025,1030,2096,404,1,3024.81,18.38,Cash
791,5/4/2025,1042,2027,402,1,232.75,5.62,Credit Card
792,5/4/2025,1010,2054,401,3,900.51,17.04,Cash
793,5/4/2025,1051,2080,402,2,0,6.58,Cash
794,5/4/2025,1081,2093,401,0,755.94,10.24,Mobile Payment
795,5/4/2025,1099,2071,404,2,984.26,17.54,Gift Card
796,5/4/2025,1070,2066,404,0,0,6.26,Gift Card
797,5/4/2025,1179,2079,404,0,2851.62,7.13,Cash
798,5/4/2025,1106,2019,402,0,3735.72,11.7,Gift Card
799,5/4/2025,1027,2072,401,2,672.48,18.62,Gift Card
800,5/4/2025,1137,2044,404,2,830.32,14.75,Cash
801,5/4/2025,1098,2083,404,3,2304.48,24.12,Gift Card
802,5/4/2025,1009,2022,403,3,2684.72,9.12,Mobile Payment
803,5/4/2025,1036,2079,404,0,950.54,29.39,Credit Card
804,5/4/2025,1101,2042,402,0,335.22,28.44,Gift Card
805,5/4/2025,1190,2060,403,2,0,3.76,Gift Card
806,5/4/2025,1005,2043,403,2,2096.28,11.22,Mobile Payment
807,5/4/2025,1071,2062,401,1,557.42,12.67,Cash
808,5/4/2025,1034,2038,404,2,2223.62,29.1,Mobile Payment
809,5/4/2025,1068,2093,404,0,2267.82,27.22,Gift Card
810,5/4/2025,1048,2056,402,3,524.72,9.74,Cash
811,5/4/2025,1189,2062,403,0,1858.08,14.2,Gift Card
812,5/4/2025,1131,2020,401,2,0,20.01,Gift Card
813,5/4/2025,1181,2064,404,1,264.64,14.67,Gift Card
814,5/4/2025,1199,2067,401,1,0,16.13,Credit Card
815,5/4/2025,1049,2025,401,1,503.32,19.7,Gift Card
816,5/4/2025,1008,2058,401,2,533.4,0.14,Cash
817,5/4/2025,1180,2025,403,2,894.78,17.16,Cash
818,5/4/2025,1118,2064,404,0,882.12,4.32,Cash
819,5/4/2025,1174,2003,402,2,308.14,3.27,Credit Card
820,5/4/2025,1125,2076,404,1,725.46,29.86,Cash
821,5/4/2025,1121,2075,403,2,2498.05,23.77,Mobile Payment
822,5/4/2025,1041,2033,401,2,669,10.85,Credit Card
823,5/4/2025,1007,2049,401,1,845.86,1.98,Mobile Payment
824,5/4/2025,1146,2099,402,1,581.69,16.51,Mobile Payment
825,5/4/2025,1165,2028,402,2,1531.06,9.08,Mobile Payment
826,5/4/2025,1166,2052,401,0,731.26,22.65,Credit Card
827,5/4/2025,1121,2016,402,0,646.04,23.84,Mobile Payment
828,5/4/2025,1057,2032,403,2,3782.4,13.48,Mobile Payment
829,5/4/2025,1108,2048,403,3,357.63,4.56,Credit Card
830,5/4/2025,1064,2027,404,2,413.78,28.56,Mobile Payment
831,5/4/2025,1173,2066,404,0,2580.3,13.65,Gift Card
832,5/4/2025,1001,2065,403,2,376.27,25.02,Mobile Payment
833,5/4/2025,1076,2087,401,3,796.6,7.4,Gift Card
834,5/4/2025,1016,2043,403,2,2795.04,10.5,Credit Card
835,5/4/2025,1070,2033,403,1,752.62,17.84,Credit Card
836,5/4/2025,1038,2066,402,0,1032.12,28.62,Cash
837,5/4/2025,1153,2051,403,1,316.76,22.69,Mobile Payment
838,5/4/2025,1184,2003,404,2,1848.86,19.38,Mobile Payment
839,5/4/2025,1066,2053,404,3,0,28.73,Credit Card
840,5/4/2025,1188,2004,402,2,2967.2,18.09,Gift Card
841,5/4/2025,1185,2091,402,3,3623.16,12.73,Mobile Payment
