TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercentage,PaymentMethod
391,5/4/2025,1031.0,2073,404,3.0,1498.29,9.08,Gift Card
392,5/4/2025,1088.0,2098,402,2.0,726.29,14.05,Credit Card
393,5/4/2025,1010.0,2036,401,2.0,348.77,14.7,Mobile Payment
394,5/4/2025,1113.0,2083,403,3.0,3072.64,8.54,Cash
395,5/4/2025,1054.0,2025,403,2.0,671.09,10.05,Mobile Payment
396,5/4/2025,1035.0,2013,402,1.0,1683.65,19.47,Credit Card
397,5/4/2025,1012.0,2085,402,1.0,217.94,9.4,Gift Card
398,5/4/2025,1013.0,2012,404,2.0,1994.21,4.93,Credit Card
399,5/4/2025,1183.0,2060,401,1.0,367.54,20.69,Credit Card
400,5/4/2025,1001.0,2070,402,3.0,102.54,2.33,Gift Card
401,5/4/2025,1167.0,2060,404,1.0,735.08,12.27,Mobile Payment
402,5/4/2025,1193.0,2036,403,2.0,348.77,11.43,Cash
403,5/4/2025,1165.0,2007,401,1.0,0.0,22.57,Credit Card
404,5/4/2025,1136.0,2094,401,1.0,1776.06,1.78,Gift Card
405,5/4/2025,1106.0,2022,401,3.0,671.18,7.47,Gift Card
406,5/4/2025,1126.0,2023,403,0.0,0.0,12.57,Credit Card
407,5/4/2025,1002.0,2038,401,2.0,1482.42,23.94,Credit Card
408,5/4/2025,1072.0,2058,404,1.0,1200.15,12.3,Mobile Payment
409,5/4/2025,1129.0,2059,403,1.0,1382.54,13.29,Mobile Payment
410,5/4/2025,1028.0,2042,402,3.0,502.83,24.99,Mobile Payment
411,5/4/2025,1165.0,2032,402,0.0,0.0,13.4,Cash
412,5/4/2025,1188.0,2043,403,1.0,1572.21,1.6,Credit Card
413,5/4/2025,1044.0,2078,404,3.0,426.03,22.78,Gift Card
414,5/4/2025,1131.0,2041,401,3.0,3216.84,8.65,Gift Card
415,5/4/2025,1171.0,2012,402,1.0,1121.74,1.16,Cash
416,5/4/2025,1122.0,2041,402,0.0,1608.42,14.09,Gift Card
417,5/4/2025,1066.0,2049,402,3.0,0.0,5.91,Credit Card
418,5/4/2025,1192.0,2034,403,2.0,326.81,0.18,Credit Card
419,5/4/2025,1149.0,2092,401,2.0,1157.3,9.45,Gift Card
420,5/4/2025,1167.0,2046,402,0.0,133.72,0.61,Credit Card
421,5/4/2025,1170.0,2015,404,2.0,0.0,21.17,Gift Card
422,5/4/2025,1040.0,2051,403,0.0,469.28,10.3,Credit Card
423,5/4/2025,1163.0,2037,403,1.0,0.0,20.44,Credit Card
424,5/4/2025,1056.0,2017,404,1.0,834.66,28.94,Mobile Payment
425,5/4/2025,1116.0,2095,403,3.0,490.79,29.82,Cash
426,5/4/2025,1179.0,2070,404,1.0,61.52,7.68,Gift Card
427,5/4/2025,1195.0,2031,401,3.0,1695.9,15.33,Gift Card
428,5/4/2025,1135.0,2090,403,0.0,0.0,14.26,Mobile Payment
429,5/4/2025,1144.0,2014,401,1.0,443.34,28.93,Credit Card
430,5/4/2025,1146.0,2068,402,1.0,2952.86,22.14,Credit Card
431,5/4/2025,1083.0,2066,404,0.0,516.06,12.81,Mobile Payment
432,5/4/2025,1174.0,2026,404,0.0,423.12,20.58,Mobile Payment
433,5/4/2025,1130.0,2057,401,3.0,1747.92,15.92,Credit Card
434,5/4/2025,1033.0,2065,404,3.0,0.0,4.6,Mobile Payment
435,5/4/2025,1144.0,2007,404,2.0,933.42,8.46,Cash
436,5/4/2025,1185.0,2002,404,2.0,692.8,29.86,Gift Card
437,5/4/2025,1000.0,2095,402,0.0,0.0,5.53,Mobile Payment
438,5/4/2025,1011.0,2054,403,0.0,900.51,1.01,Credit Card
439,5/4/2025,1138.0,2007,401,3.0,2333.56,27.28,Mobile Payment
440,5/4/2025,1008.0,2036,404,1.0,196.18,28.86,Mobile Payment
441,5/4/2025,1196.0,2017,404,2.0,741.92,27.46,Cash
442,5/4/2025,1097.0,2057,404,3.0,436.98,3.17,Mobile Payment
443,5/4/2025,1020.0,2087,402,2.0,637.28,19.11,Credit Card
444,5/4/2025,1030.0,2022,404,1.0,604.06,26.17,Credit Card
445,5/4/2025,1186.0,2028,401,0.0,2551.76,26.19,Credit Card
446,5/4/2025,1076.0,2059,404,3.0,1536.15,20.35,Gift Card
447,5/4/2025,1058.0,2031,404,2.0,0.0,4.65,Credit Card
448,5/4/2025,1039.0,2035,402,0.0,899.99,13.1,Gift Card
449,5/4/2025,1008.0,2084,404,0.0,845.55,5.0,Mobile Payment
450,5/4/2025,1061.0,2026,401,0.0,423.12,27.33,Cash
451,5/4/2025,1152.0,2004,404,0.0,2781.75,6.46,Mobile Payment
452,5/4/2025,1062.0,2094,401,3.0,1973.4,16.21,Gift Card
453,5/4/2025,1112.0,2029,402,0.0,13.51,10.01,Mobile Payment
454,5/4/2025,1035.0,2064,403,1.0,0.0,22.65,Mobile Payment
455,5/4/2025,1187.0,2073,403,2.0,399.54,16.27,Gift Card
456,5/4/2025,1060.0,2038,402,1.0,3335.44,8.96,Credit Card
457,5/4/2025,1105.0,2038,403,0.0,1853.02,19.51,Mobile Payment
459,5/4/2025,1142.0,2063,401,2.0,1325.9,0.47,Mobile Payment
460,5/4/2025,1164.0,2085,404,2.0,387.44,6.98,Gift Card
461,5/4/2025,1178.0,2053,404,1.0,1647.4,22.1,Mobile Payment
462,5/4/2025,1076.0,2048,402,3.0,1072.89,23.71,Cash
464,5/4/2025,1118.0,2007,404,3.0,1750.17,23.99,Cash
465,5/4/2025,1142.0,2067,402,3.0,1163.8,7.39,Gift Card
466,5/4/2025,1062.0,2032,402,2.0,756.48,18.66,Mobile Payment
467,5/4/2025,1165.0,2010,404,2.0,124.54,14.43,Gift Card
468,5/4/2025,1023.0,2068,402,0.0,2460.72,3.82,Mobile Payment
469,5/4/2025,1068.0,2048,401,0.0,715.26,6.18,Cash
470,5/4/2025,1048.0,2097,402,3.0,0.0,2.63,Gift Card
471,5/4/2025,1053.0,2042,403,0.0,167.61,9.71,Gift Card
472,5/4/2025,1054.0,2024,401,3.0,372.81,23.3,Gift Card
473,5/4/2025,1062.0,2089,402,3.0,1240.56,15.11,Mobile Payment
474,5/4/2025,1061.0,2070,403,2.0,27.34,10.9,Credit Card
475,5/4/2025,1097.0,2059,403,2.0,0.0,28.4,Gift Card
476,5/4/2025,1066.0,2046,404,3.0,200.58,1.52,Mobile Payment
477,5/4/2025,1025.0,2092,404,2.0,771.54,13.94,Gift Card
478,5/4/2025,1052.0,2047,403,3.0,334.98,27.72,Credit Card
479,5/4/2025,1011.0,2072,402,1.0,756.54,10.23,Credit Card
480,5/4/2025,1004.0,2033,404,2.0,0.0,12.52,Credit Card
481,5/4/2025,1039.0,2025,403,1.0,503.32,25.77,Gift Card
482,5/4/2025,1097.0,2072,402,3.0,420.3,0.95,Mobile Payment
483,5/4/2025,1140.0,2083,403,2.0,1843.58,21.3,Credit Card
484,5/4/2025,1195.0,2062,404,3.0,3096.8,2.06,Gift Card
485,5/4/2025,1043.0,2093,403,1.0,1360.69,23.06,Cash
486,5/4/2025,1035.0,2092,404,1.0,0.0,19.27,Credit Card
487,5/4/2025,1138.0,2082,401,0.0,533.2,6.93,Gift Card
488,5/4/2025,1019.0,2085,401,0.0,484.3,12.65,Mobile Payment
489,5/4/2025,1105.0,2017,402,0.0,1391.1,26.48,Cash
491,5/4/2025,1129.0,2058,403,0.0,1333.5,2.12,Gift Card
492,5/4/2025,1158.0,2081,404,3.0,2984.88,12.8,Credit Card
493,5/4/2025,1004.0,2000,404,0.0,2907.93,15.59,Gift Card
494,5/4/2025,1004.0,2067,403,2.0,465.52,10.68,Cash
495,5/4/2025,1004.0,2064,404,1.0,1323.18,25.01,Credit Card
496,5/4/2025,1027.0,2012,402,1.0,1121.74,12.38,Credit Card
498,5/4/2025,1068.0,2050,401,2.0,0.0,17.57,Gift Card
499,5/4/2025,1103.0,2058,402,1.0,600.08,25.9,Cash
500,5/4/2025,1076.0,2087,401,0.0,159.32,11.77,Mobile Payment
501,5/4/2025,1023.0,2051,404,3.0,351.96,3.03,Cash
502,5/4/2025,1141.0,2060,401,0.0,408.38,8.38,Gift Card
503,5/4/2025,1179.0,2021,401,3.0,835.41,12.85,Mobile Payment
504,5/4/2025,1111.0,2082,403,0.0,0.0,22.89,Gift Card
505,5/4/2025,1135.0,2005,402,1.0,1157.71,7.44,Cash
506,5/4/2025,1177.0,2072,404,2.0,1008.72,28.39,Credit Card
507,5/4/2025,1011.0,2009,403,0.0,0.0,24.2,Credit Card
508,5/4/2025,1045.0,2040,401,1.0,31.09,16.08,Cash
509,5/4/2025,1150.0,2018,404,0.0,1084.52,29.45,Cash
510,5/4/2025,1076.0,2020,402,3.0,2254.98,8.75,Mobile Payment
511,5/4/2025,1173.0,2069,403,3.0,232.39,15.46,Gift Card
512,5/4/2025,1193.0,2094,402,0.0,1480.05,22.98,Mobile Payment
513,5/4/2025,1128.0,2095,403,0.0,0.0,19.79,Mobile Payment
514,5/4/2025,1025.0,2055,402,0.0,107.88,7.81,Cash
515,5/4/2025,1087.0,2077,404,2.0,449.46,6.69,Cash
516,5/4/2025,1007.0,2081,403,3.0,746.22,11.07,Cash
517,5/4/2025,1125.0,2029,403,3.0,40.53,0.31,Credit Card
518,5/4/2025,1110.0,2023,404,0.0,1879.08,12.13,Credit Card
519,5/4/2025,1197.0,2079,403,1.0,855.49,23.35,Cash
520,5/4/2025,1182.0,2009,401,2.0,53.05,8.79,Gift Card
521,5/4/2025,1039.0,2048,402,3.0,357.63,10.69,Gift Card
522,5/4/2025,1081.0,2046,401,0.0,33.43,16.63,Mobile Payment
523,5/4/2025,1001.0,2039,404,2.0,2343.46,3.56,Gift Card
524,5/4/2025,1194.0,2034,401,1.0,245.11,22.86,Gift Card
526,5/4/2025,1142.0,2071,404,0.0,615.16,11.64,Credit Card
527,5/4/2025,1006.0,2011,403,0.0,1229.22,21.36,Gift Card
528,5/4/2025,1152.0,2076,403,3.0,2418.21,10.45,Mobile Payment
529,5/4/2025,1003.0,2037,404,3.0,1440.56,18.3,Gift Card
530,5/4/2025,1199.0,2010,402,1.0,210.17,25.32,Credit Card
531,5/4/2025,1175.0,2048,402,1.0,965.6,11.01,Gift Card
532,5/4/2025,1068.0,2038,403,3.0,0.0,14.63,Cash
533,5/4/2025,1037.0,2008,402,3.0,266.36,23.1,Gift Card
534,5/4/2025,1070.0,2053,403,3.0,1830.45,1.49,Gift Card
535,5/4/2025,1005.0,2009,403,2.0,53.05,17.59,Credit Card
536,5/4/2025,1063.0,2092,404,1.0,867.98,20.51,Mobile Payment
537,5/4/2025,1117.0,2013,402,2.0,2244.86,26.51,Mobile Payment
538,5/4/2025,1001.0,2050,403,3.0,0.0,19.02,Credit Card
539,5/4/2025,1084.0,2056,403,3.0,1574.16,28.09,Credit Card
540,5/4/2025,1166.0,2076,402,2.0,0.0,12.34,Cash
541,5/4/2025,1082.0,2077,402,3.0,0.0,10.22,Credit Card
542,5/4/2025,1080.0,2022,404,2.0,1073.89,21.12,Cash
543,5/4/2025,1074.0,2094,404,1.0,444.02,3.99,Credit Card
544,5/4/2025,1083.0,2048,403,3.0,0.0,4.5,Credit Card
545,5/4/2025,1093.0,2014,402,1.0,221.67,3.41,Cash
546,5/4/2025,1174.0,2098,401,3.0,2723.58,21.32,Gift Card
547,5/4/2025,1181.0,2026,404,2.0,507.74,24.27,Mobile Payment
548,5/4/2025,1177.0,2008,404,3.0,332.95,10.49,Credit Card
549,5/4/2025,1035.0,2081,403,1.0,1343.2,28.17,Mobile Payment
550,5/4/2025,1064.0,2084,402,3.0,845.55,23.66,Gift Card
551,5/4/2025,1096.0,2009,404,3.0,198.93,23.41,Cash
552,5/4/2025,1149.0,2051,404,0.0,0.0,7.12,Mobile Payment
553,5/4/2025,1092.0,2089,401,0.0,827.04,4.03,Gift Card
554,5/4/2025,1196.0,2031,403,1.0,1526.31,18.44,Credit Card
555,5/4/2025,1165.0,2078,401,3.0,142.01,2.17,Gift Card
556,5/4/2025,1192.0,2042,404,0.0,1005.66,13.91,Credit Card
557,5/4/2025,1002.0,2012,403,1.0,560.87,25.24,Mobile Payment
558,5/4/2025,1130.0,2095,402,3.0,1963.16,17.57,Gift Card
559,5/4/2025,1095.0,2050,404,1.0,168.1,15.31,Mobile Payment
560,5/4/2025,1088.0,2003,404,0.0,385.18,6.79,Mobile Payment
561,5/4/2025,1075.0,2053,401,0.0,1830.45,17.0,Credit Card
562,5/4/2025,1186.0,2018,403,2.0,1301.42,10.47,Gift Card
563,5/4/2025,1087.0,2058,402,3.0,2667.0,9.35,Credit Card
564,5/4/2025,1089.0,2060,401,3.0,408.38,5.24,Credit Card
565,5/4/2025,1184.0,2089,404,2.0,1984.9,22.46,Mobile Payment
566,5/4/2025,1017.0,2038,401,0.0,0.0,15.75,Gift Card
567,5/4/2025,1005.0,2043,401,1.0,786.1,10.22,Mobile Payment
568,5/4/2025,1189.0,2031,402,1.0,2035.08,17.77,Credit Card
569,5/4/2025,1084.0,2071,404,3.0,0.0,17.63,Mobile Payment
570,5/4/2025,1059.0,2051,402,1.0,527.94,3.5,Mobile Payment
571,5/4/2025,1163.0,2084,404,3.0,845.55,15.07,Mobile Payment
572,5/4/2025,1007.0,2094,402,3.0,493.35,7.55,Mobile Payment
573,5/4/2025,1151.0,2054,404,0.0,0.0,21.65,Mobile Payment
574,5/4/2025,1180.0,2027,402,2.0,0.0,19.02,Cash
575,5/4/2025,1192.0,2090,401,0.0,286.56,8.31,Credit Card
576,5/4/2025,1137.0,2023,403,2.0,1503.26,17.82,Credit Card
577,5/4/2025,1050.0,2058,401,2.0,1066.8,23.45,Cash
578,5/4/2025,1171.0,2062,403,3.0,619.36,11.09,Cash
579,5/4/2025,1156.0,2050,401,2.0,0.0,21.66,Cash
580,5/4/2025,1090.0,2058,402,2.0,1066.8,18.81,Credit Card
581,5/4/2025,1157.0,2075,401,1.0,702.58,0.01,Cash
582,5/4/2025,1080.0,2015,402,2.0,1619.93,17.46,Credit Card
583,5/4/2025,1029.0,2023,403,1.0,0.0,7.49,Mobile Payment
584,5/4/2025,1130.0,2049,404,1.0,845.86,16.56,Mobile Payment
585,5/4/2025,1147.0,2049,404,1.0,845.86,5.08,Credit Card
586,5/4/2025,1124.0,2081,402,1.0,2686.39,11.63,Cash
587,5/4/2025,1125.0,2036,402,1.0,588.55,28.72,Credit Card
588,5/4/2025,1080.0,2057,401,2.0,699.17,17.2,Credit Card
589,5/4/2025,1002.0,2062,402,1.0,1114.85,10.65,Gift Card
590,5/4/2025,1098.0,2071,404,3.0,1845.48,4.23,Credit Card
591,5/4/2025,1175.0,2062,404,3.0,1858.08,5.61,Cash
592,5/4/2025,1125.0,2021,401,0.0,1670.82,29.89,Mobile Payment
593,5/4/2025,1194.0,2028,403,0.0,637.94,27.73,Gift Card
594,5/4/2025,1070.0,2028,403,1.0,0.0,6.96,Credit Card
595,5/4/2025,1199.0,2058,404,0.0,2667.0,18.91,Cash
596,5/4/2025,1146.0,2014,403,2.0,0.0,26.49,Cash
597,5/4/2025,1138.0,2096,401,3.0,2688.72,29.5,Mobile Payment
598,5/4/2025,1139.0,2027,404,0.0,258.61,14.5,Credit Card
599,5/4/2025,1188.0,2083,402,2.0,1229.06,20.06,Gift Card
600,5/4/2025,1008.0,2057,403,2.0,699.17,23.59,Credit Card
601,5/4/2025,1022.0,2056,401,1.0,2361.24,8.87,Mobile Payment
602,5/4/2025,1053.0,2094,403,3.0,493.35,18.01,Gift Card
603,5/4/2025,1042.0,2078,402,1.0,127.81,27.31,Gift Card
604,5/4/2025,1052.0,2007,403,2.0,2333.56,17.94,Credit Card
605,5/4/2025,1152.0,2068,402,2.0,656.19,28.39,Credit Card
606,5/4/2025,1180.0,2037,403,2.0,288.11,25.39,Gift Card
607,5/4/2025,1131.0,2086,401,1.0,2414.07,7.77,Credit Card
608,5/4/2025,1192.0,2052,401,2.0,0.0,20.27,Credit Card
609,5/4/2025,1167.0,2016,402,1.0,290.72,20.47,Mobile Payment
610,5/4/2025,1037.0,2091,403,1.0,0.0,19.76,Gift Card
611,5/4/2025,1194.0,2086,404,3.0,0.0,23.62,Credit Card
612,5/4/2025,1036.0,2073,403,3.0,1997.72,7.82,Credit Card
613,5/4/2025,1096.0,2057,401,0.0,1310.94,6.02,Credit Card
614,5/4/2025,1103.0,2065,403,2.0,376.27,10.52,Gift Card
615,5/4/2025,1116.0,2062,403,0.0,1238.72,9.62,Mobile Payment
616,5/4/2025,1198.0,2093,401,3.0,0.0,18.22,Cash
617,5/4/2025,1162.0,2085,403,0.0,0.0,17.36,Cash
618,5/4/2025,1136.0,2050,402,3.0,933.9,16.56,Cash
619,5/4/2025,1054.0,2063,403,2.0,441.97,9.65,Mobile Payment
621,5/4/2025,1087.0,2087,401,0.0,637.28,9.65,Credit Card
622,5/4/2025,1025.0,2080,404,0.0,3329.04,13.64,Mobile Payment
623,5/4/2025,1031.0,2020,404,3.0,1127.49,10.39,Gift Card
624,5/4/2025,1000.0,2054,402,1.0,1620.92,17.73,Credit Card
625,5/4/2025,1166.0,2038,402,2.0,2223.62,5.61,Gift Card
626,5/4/2025,1023.0,2083,403,2.0,1229.06,17.35,Cash
627,5/4/2025,1021.0,2047,402,0.0,1674.9,24.37,Mobile Payment
629,5/4/2025,1109.0,2083,401,0.0,768.16,11.51,Credit Card
630,5/4/2025,1000.0,2027,404,0.0,517.22,27.07,Gift Card
631,5/4/2025,1033.0,2075,402,3.0,780.64,25.84,Gift Card
632,5/4/2025,1002.0,2001,403,0.0,824.7,13.08,Credit Card
634,5/4/2025,1018.0,2029,404,0.0,27.02,3.06,Credit Card
635,5/4/2025,1187.0,2013,401,2.0,2993.15,1.73,Cash
636,5/4/2025,1094.0,2038,402,3.0,926.51,9.99,Mobile Payment
637,5/4/2025,1198.0,2096,402,1.0,1814.89,3.68,Gift Card
638,5/4/2025,1017.0,2067,401,1.0,523.71,21.29,Cash
639,5/4/2025,1112.0,2044,402,1.0,560.47,10.93,Mobile Payment
640,5/4/2025,1105.0,2078,404,1.0,383.43,23.73,Credit Card
641,5/4/2025,1022.0,2012,402,0.0,623.19,8.01,Cash
642,5/4/2025,1150.0,2093,404,2.0,1814.26,23.97,Credit Card
643,5/4/2025,1109.0,2040,402,1.0,31.09,4.55,Mobile Payment
644,5/4/2025,1070.0,2082,401,1.0,719.82,16.68,Gift Card
645,5/4/2025,1141.0,2076,403,0.0,3224.28,20.93,Credit Card
646,5/4/2025,1168.0,2038,402,1.0,1667.72,8.45,Cash
647,5/4/2025,1191.0,2050,403,0.0,560.34,24.93,Credit Card
648,5/4/2025,1005.0,2030,404,3.0,679.88,13.03,Mobile Payment
649,5/4/2025,1028.0,2030,404,0.0,509.91,12.4,Credit Card
650,5/4/2025,1135.0,2001,403,2.0,989.64,18.33,Credit Card
651,5/4/2025,1033.0,2049,404,2.0,751.87,10.92,Credit Card
652,5/4/2025,1139.0,2087,402,3.0,0.0,13.48,Credit Card
653,5/4/2025,1197.0,2009,401,0.0,265.24,25.4,Mobile Payment
654,5/4/2025,1003.0,2033,402,0.0,836.25,25.2,Credit Card
655,5/4/2025,1015.0,2050,403,3.0,560.34,21.14,Credit Card
656,5/4/2025,1108.0,2089,404,0.0,413.52,11.38,Cash
657,5/4/2025,1163.0,2068,402,2.0,3280.96,21.68,Credit Card
658,5/4/2025,1021.0,2039,401,1.0,878.8,19.28,Mobile Payment
659,5/4/2025,1039.0,2068,403,3.0,2460.72,7.38,Cash
660,5/4/2025,1150.0,2081,401,2.0,1193.95,22.09,Cash
661,5/4/2025,1178.0,2055,402,0.0,53.94,5.97,Credit Card
662,5/4/2025,1062.0,2011,404,0.0,0.0,12.67,Cash
663,5/4/2025,1116.0,2078,401,2.0,0.0,21.81,Credit Card
664,5/4/2025,1170.0,2094,402,0.0,986.7,2.26,Credit Card
665,5/4/2025,1003.0,2090,402,0.0,143.28,21.54,Mobile Payment
666,5/4/2025,1041.0,2063,403,2.0,1325.9,13.67,Mobile Payment
667,5/4/2025,1042.0,2047,402,2.0,803.95,18.81,Cash
668,5/4/2025,1187.0,2015,401,2.0,0.0,4.62,Cash
669,5/4/2025,1109.0,2034,401,2.0,326.81,24.95,Mobile Payment
670,5/4/2025,1182.0,2073,401,3.0,499.43,19.12,Credit Card
671,5/4/2025,1116.0,2065,403,0.0,470.34,21.08,Credit Card
672,5/4/2025,1127.0,2072,402,2.0,1008.72,28.91,Gift Card
673,5/4/2025,1040.0,2032,401,0.0,0.0,5.04,Gift Card
674,5/4/2025,1058.0,2094,401,0.0,493.35,7.49,Credit Card
675,5/4/2025,1003.0,2031,401,3.0,1695.9,15.46,Cash
676,5/4/2025,1093.0,2049,402,1.0,1691.71,13.48,Mobile Payment
677,5/4/2025,1009.0,2070,404,1.0,30.76,28.29,Credit Card
678,5/4/2025,1082.0,2031,404,2.0,452.24,7.73,Credit Card
679,5/4/2025,1069.0,2009,403,0.0,0.0,20.83,Mobile Payment
680,5/4/2025,1128.0,2086,401,1.0,804.69,14.97,Gift Card
681,5/4/2025,1057.0,2066,401,3.0,1548.18,16.46,Mobile Payment
682,5/4/2025,1017.0,2059,403,2.0,409.64,28.76,Mobile Payment
683,5/4/2025,1083.0,2011,404,0.0,1638.96,23.96,Mobile Payment
684,5/4/2025,1094.0,2025,403,2.0,223.7,17.49,Gift Card
686,5/4/2025,1094.0,2075,404,1.0,702.58,23.73,Credit Card
687,5/4/2025,1187.0,2069,402,1.0,627.45,7.78,Credit Card
688,5/4/2025,1001.0,2052,401,1.0,0.0,4.48,Cash
689,5/4/2025,1138.0,2044,401,2.0,166.06,28.99,Gift Card
690,5/4/2025,1000.0,2097,404,2.0,1347.36,11.21,Credit Card
691,5/4/2025,1026.0,2026,402,3.0,211.56,22.06,Gift Card
692,5/4/2025,1125.0,2007,402,2.0,933.42,24.34,Mobile Payment
693,5/4/2025,1023.0,2005,402,3.0,1286.34,23.19,Credit Card
694,5/4/2025,1179.0,2047,404,0.0,669.96,1.45,Credit Card
695,5/4/2025,1148.0,2012,402,3.0,3115.95,8.5,Mobile Payment
696,5/4/2025,1019.0,2075,401,3.0,2341.92,16.23,Mobile Payment
697,5/4/2025,1169.0,2016,402,2.0,775.25,19.01,Credit Card
698,5/4/2025,1066.0,2040,404,2.0,55.26,9.6,Credit Card
699,5/4/2025,1081.0,2057,403,1.0,393.28,0.97,Gift Card
700,5/4/2025,1019.0,2025,402,0.0,559.24,23.63,Cash
702,5/4/2025,1119.0,2040,404,0.0,69.08,17.32,Mobile Payment
703,5/4/2025,1137.0,2045,402,3.0,0.0,2.29,Credit Card
704,5/4/2025,1078.0,2059,403,0.0,1536.15,16.24,Gift Card
705,5/4/2025,1023.0,2020,403,0.0,0.0,28.49,Credit Card
707,5/4/2025,1182.0,2031,403,3.0,1695.9,3.44,Credit Card
708,5/4/2025,1131.0,2006,403,2.0,475.2,5.27,Gift Card
709,5/4/2025,1044.0,2003,404,3.0,1155.54,24.57,Cash
710,5/4/2025,1142.0,2095,402,0.0,2453.95,14.29,Credit Card
711,5/4/2025,1118.0,2013,402,0.0,1870.72,18.82,Gift Card
712,5/4/2025,1003.0,2007,402,1.0,1050.1,23.54,Mobile Payment
713,5/4/2025,1050.0,2051,403,0.0,117.32,24.63,Credit Card
714,5/4/2025,1149.0,2075,403,0.0,780.64,21.86,Cash
715,5/4/2025,1005.0,2008,402,3.0,466.13,10.44,Credit Card
716,5/4/2025,1032.0,2011,403,0.0,409.74,24.75,Gift Card
717,5/4/2025,1010.0,2059,401,1.0,921.69,9.88,Credit Card
718,5/4/2025,1146.0,2055,404,3.0,0.0,24.0,Credit Card
719,5/4/2025,1007.0,2048,404,1.0,1287.47,12.37,Gift Card
720,5/4/2025,1090.0,2027,402,2.0,413.78,25.47,Mobile Payment
721,5/4/2025,1071.0,2057,402,0.0,1310.94,17.29,Cash
722,5/4/2025,1157.0,2079,402,2.0,2281.3,12.75,Cash
723,5/4/2025,1127.0,2052,404,0.0,2193.78,11.5,Credit Card
724,5/4/2025,1022.0,2035,404,1.0,1619.98,19.33,Credit Card
725,5/4/2025,1107.0,2025,402,0.0,279.62,5.52,Credit Card
726,5/4/2025,1097.0,2091,403,3.0,2717.37,14.95,Credit Card
727,5/4/2025,1139.0,2062,403,2.0,1486.46,1.21,Mobile Payment
728,5/4/2025,1099.0,2034,402,0.0,408.51,20.87,Credit Card
729,5/4/2025,1081.0,2076,402,0.0,2418.21,2.48,Gift Card
730,5/4/2025,1199.0,2035,401,3.0,2699.97,27.83,Gift Card
731,5/4/2025,1135.0,2045,402,1.0,842.78,27.81,Cash
732,5/4/2025,1025.0,2031,402,2.0,904.48,18.92,Gift Card
733,5/4/2025,1136.0,2094,401,1.0,0.0,21.18,Mobile Payment
734,5/4/2025,1147.0,2049,403,1.0,3383.42,5.06,Gift Card
735,5/4/2025,1045.0,2030,403,2.0,407.93,10.86,Credit Card
736,5/4/2025,1151.0,2003,403,1.0,693.32,26.89,Cash
737,5/4/2025,1144.0,2024,404,2.0,298.25,13.52,Credit Card
738,5/4/2025,1044.0,2062,401,0.0,1238.72,21.42,Credit Card
739,5/4/2025,1014.0,2029,402,0.0,13.51,11.5,Cash
740,5/4/2025,1134.0,2061,401,2.0,639.74,15.12,Credit Card
741,5/4/2025,1157.0,2025,402,2.0,671.09,17.81,Cash
742,5/4/2025,1183.0,2022,403,0.0,2684.72,21.91,Credit Card
743,5/4/2025,1005.0,2018,402,0.0,542.26,12.34,Cash
744,5/4/2025,1134.0,2046,401,2.0,53.49,3.62,Credit Card
745,5/4/2025,1180.0,2084,404,0.0,281.85,23.44,Cash
746,5/4/2025,1086.0,2038,403,1.0,1667.72,26.8,Cash
747,5/4/2025,1040.0,2093,404,3.0,755.94,11.38,Cash
748,5/4/2025,1166.0,2040,402,2.0,27.63,3.26,Cash
749,5/4/2025,1057.0,2085,402,3.0,1452.9,16.5,Gift Card
750,5/4/2025,1078.0,2093,403,1.0,0.0,3.43,Credit Card
751,5/4/2025,1045.0,2093,401,3.0,2267.82,6.5,Cash
752,5/4/2025,1197.0,2072,401,1.0,1513.08,10.41,Cash
753,5/4/2025,1154.0,2040,402,0.0,69.08,22.94,Mobile Payment
754,5/4/2025,1127.0,2018,403,0.0,0.0,8.6,Gift Card
755,5/4/2025,1060.0,2044,403,1.0,934.11,24.79,Gift Card
756,5/4/2025,1162.0,2011,403,3.0,1229.22,4.57,Credit Card
757,5/4/2025,1002.0,2033,402,1.0,3010.5,11.01,Cash
758,5/4/2025,1177.0,2008,403,2.0,159.82,0.8,Cash
759,5/4/2025,1027.0,2092,401,0.0,482.21,23.91,Mobile Payment
760,5/4/2025,1098.0,2056,404,1.0,944.5,8.06,Mobile Payment
761,5/4/2025,1105.0,2063,404,2.0,2209.84,27.2,Gift Card
762,5/4/2025,1139.0,2048,401,3.0,357.63,12.26,Gift Card
763,5/4/2025,1147.0,2083,402,1.0,691.34,16.74,Mobile Payment
764,5/4/2025,1115.0,2009,401,2.0,53.05,0.84,Cash
765,5/4/2025,1005.0,2040,403,0.0,103.62,3.75,Mobile Payment
766,5/4/2025,1018.0,2043,402,3.0,2620.35,24.1,Credit Card
767,5/4/2025,1041.0,2093,401,0.0,755.94,6.39,Gift Card
768,5/4/2025,1086.0,2076,404,0.0,0.0,13.65,Gift Card
769,5/4/2025,1110.0,2083,402,3.0,768.16,7.84,Mobile Payment
770,5/4/2025,1040.0,2006,401,2.0,0.0,22.79,Gift Card
771,5/4/2025,1052.0,2024,404,2.0,298.25,26.18,Cash
772,5/4/2025,1169.0,2036,403,1.0,392.36,18.86,Credit Card
773,5/4/2025,1024.0,2006,404,3.0,0.0,10.25,Gift Card
